Cooler Name,Site Name,Door,Light Intensity,Temperature (°C),Smart Tag Serial Number,Event Date
QA-Cooler3-5April,Dev Site,Double,16,21.21,80152,2/3/2019 11:28
Cake Shop,QA-site1,Double,0,21.07,0008-0673,2/3/2019 11:26
Test Cooler 3x,Dev Site,Single,0,17.9,0008-0354,2/3/2019 11:20
QA-Cooler1-5April,Dev Site,Double,0,21.3,0008-0549,2/3/2019 11:05
QA-Cooler2-5April,Dev Site,Double,0,20.71,0008-0509,2/3/2019 11:04
QA-Cooler1-5April,Dev Site,Double,0,20.73,573,2/3/2019 11:02
QA-Cooler2-5April,Dev Site,Double,0,21.03,0008-0486,2/3/2019 11:01
QA-Cooler3-5April,Dev Site,Double,13,21.03,80152,2/3/2019 10:58
Cake Shop,QA-site1,Double,0,20.96,0008-0673,2/3/2019 10:56
Test Cooler 3x,Dev Site,Single,0,17.89,0008-0354,2/3/2019 10:50
QA-Cooler1-5April,Dev Site,Double,0,21.16,0008-0549,2/3/2019 10:35
QA-Cooler2-5April,Dev Site,Double,0,20.5,0008-0509,2/3/2019 10:34
QA-Cooler1-5April,Dev Site,Double,0,20.54,573,2/3/2019 10:32
QA-Cooler2-5April,Dev Site,Double,0,20.81,0008-0486,2/3/2019 10:31
QA-Cooler3-5April,Dev Site,Double,8,20.84,80152,2/3/2019 10:28
Cake Shop,QA-site1,Double,0,20.87,0008-0673,2/3/2019 10:26
Test Cooler 3x,Dev Site,Single,0,17.9,0008-0354,2/3/2019 10:20
QA-Cooler1-5April,Dev Site,Double,0,21.05,0008-0549,2/3/2019 10:05
QA-Cooler2-5April,Dev Site,Double,0,20.28,0008-0509,2/3/2019 10:04
QA-Cooler1-5April,Dev Site,Double,0,20.32,573,2/3/2019 10:02
QA-Cooler2-5April,Dev Site,Double,0,20.58,0008-0486,2/3/2019 10:01
QA-Cooler3-5April,Dev Site,Double,4,20.63,80152,2/3/2019 9:58
Cake Shop,QA-site1,Double,0,20.79,0008-0673,2/3/2019 9:56
Test Cooler 3x,Dev Site,Single,0,17.93,0008-0354,2/3/2019 9:50
QA-Cooler1-5April,Dev Site,Double,0,20.95,0008-0549,2/3/2019 9:35
QA-Cooler2-5April,Dev Site,Double,0,20.04,0008-0509,2/3/2019 9:34
QA-Cooler1-5April,Dev Site,Double,0,20.01,573,2/3/2019 9:32
QA-Cooler2-5April,Dev Site,Double,0,20.33,0008-0486,2/3/2019 9:31
QA-Cooler3-5April,Dev Site,Double,3,20.26,80152,2/3/2019 9:28
Cake Shop,QA-site1,Double,0,20.75,0008-0673,2/3/2019 9:26
Test Cooler 3x,Dev Site,Single,0,17.98,0008-0354,2/3/2019 9:20
QA-Cooler1-5April,Dev Site,Double,0,20.92,0008-0549,2/3/2019 9:05
QA-Cooler2-5April,Dev Site,Double,0,19.85,0008-0509,2/3/2019 9:04
QA-Cooler1-5April,Dev Site,Double,0,19.74,573,2/3/2019 9:02
QA-Cooler2-5April,Dev Site,Double,0,20.13,0008-0486,2/3/2019 9:01
QA-Cooler3-5April,Dev Site,Double,2,19.88,80152,2/3/2019 8:58
Cake Shop,QA-site1,Double,0,20.73,0008-0673,2/3/2019 8:56
Test Cooler 3x,Dev Site,Single,0,18.02,0008-0354,2/3/2019 8:50
Cake Shop,QA-site1,Double,0,20.76,0008-0673,2/3/2019 8:26
Test Cooler 3x,Dev Site,Single,0,18.1,0008-0354,2/3/2019 8:20
QA-Cooler1-5April,Dev Site,Double,0,20.96,0008-0549,2/3/2019 8:05
QA-Cooler2-5April,Dev Site,Double,0,19.86,0008-0509,2/3/2019 8:04
QA-Cooler1-5April,Dev Site,Double,0,19.56,573,2/3/2019 8:02
QA-Cooler2-5April,Dev Site,Double,0,20.16,0008-0486,2/3/2019 8:01
QA-Cooler3-5April,Dev Site,Double,0,19.73,80152,2/3/2019 7:58
Cake Shop,QA-site1,Double,0,20.84,0008-0673,2/3/2019 7:56
Test Cooler 3x,Dev Site,Single,0,18.15,0008-0354,2/3/2019 7:50
QA-Cooler1-5April,Dev Site,Double,0,21.06,0008-0549,2/3/2019 7:35
QA-Cooler2-5April,Dev Site,Double,0,20.1,0008-0509,2/3/2019 7:34
QA-Cooler1-5April,Dev Site,Double,0,19.85,573,2/3/2019 7:32
QA-Cooler2-5April,Dev Site,Double,0,20.39,0008-0486,2/3/2019 7:31
QA-Cooler3-5April,Dev Site,Double,0,20.01,80152,2/3/2019 7:28
Cake Shop,QA-site1,Double,0,20.91,0008-0673,2/3/2019 7:26
Test Cooler 3x,Dev Site,Single,0,18.24,0008-0354,2/3/2019 7:20
QA-Cooler1-5April,Dev Site,Double,0,21.11,0008-0549,2/3/2019 7:05
QA-Cooler2-5April,Dev Site,Double,0,20.23,0008-0509,2/3/2019 7:04
QA-Cooler1-5April,Dev Site,Double,0,20.12,573,2/3/2019 7:02
QA-Cooler2-5April,Dev Site,Double,0,20.53,0008-0486,2/3/2019 7:01
QA-Cooler3-5April,Dev Site,Double,0,20.29,80152,2/3/2019 6:58
Cake Shop,QA-site1,Double,0,20.94,0008-0673,2/3/2019 6:56
Test Cooler 3x,Dev Site,Single,0,18.32,0008-0354,2/3/2019 6:50
QA-Cooler1-5April,Dev Site,Double,0,21.14,0008-0549,2/3/2019 6:35
QA-Cooler2-5April,Dev Site,Double,0,20.3,0008-0509,2/3/2019 6:34
QA-Cooler1-5April,Dev Site,Double,0,20.12,573,2/3/2019 6:32
QA-Cooler2-5April,Dev Site,Double,0,20.61,0008-0486,2/3/2019 6:31
QA-Cooler3-5April,Dev Site,Double,0,20.32,80152,2/3/2019 6:28
Cake Shop,QA-site1,Double,0,20.99,0008-0673,2/3/2019 6:26
Test Cooler 3x,Dev Site,Single,0,18.39,0008-0354,2/3/2019 6:20
QA-Cooler1-5April,Dev Site,Double,0,21.15,0008-0549,2/3/2019 6:05
QA-Cooler2-5April,Dev Site,Double,0,20.42,0008-0509,2/3/2019 6:04
QA-Cooler1-5April,Dev Site,Double,0,20.2,573,2/3/2019 6:02
QA-Cooler2-5April,Dev Site,Double,0,20.72,0008-0486,2/3/2019 6:01
QA-Cooler3-5April,Dev Site,Double,0,20.46,80152,2/3/2019 5:58
Cake Shop,QA-site1,Double,0,21.04,0008-0673,2/3/2019 5:56
Test Cooler 3x,Dev Site,Single,0,18.47,0008-0354,2/3/2019 5:50
QA-Cooler1-5April,Dev Site,Double,0,21.19,0008-0549,2/3/2019 5:35
QA-Cooler2-5April,Dev Site,Double,0,20.42,0008-0509,2/3/2019 5:34
QA-Cooler1-5April,Dev Site,Double,0,20.19,573,2/3/2019 5:32
QA-Cooler2-5April,Dev Site,Double,0,20.67,0008-0486,2/3/2019 5:31
QA-Cooler3-5April,Dev Site,Double,0,20.26,80152,2/3/2019 5:28
Cake Shop,QA-site1,Double,0,21.07,0008-0673,2/3/2019 5:26
Test Cooler 3x,Dev Site,Single,0,18.54,0008-0354,2/3/2019 5:20
QA-Cooler1-5April,Dev Site,Double,0,21.23,0008-0549,2/3/2019 5:05
QA-Cooler2-5April,Dev Site,Double,0,20.74,0008-0509,2/3/2019 5:04
QA-Cooler1-5April,Dev Site,Double,0,20.37,573,2/3/2019 5:02
QA-Cooler2-5April,Dev Site,Double,0,21.11,0008-0486,2/3/2019 5:01
QA-Cooler3-5April,Dev Site,Double,0,20.69,80152,2/3/2019 4:58
Cake Shop,QA-site1,Double,0,21.21,0008-0673,2/3/2019 4:56
Test Cooler 3x,Dev Site,Single,0,18.62,0008-0354,2/3/2019 4:50
QA-Cooler1-5April,Dev Site,Double,0,21.39,0008-0549,2/3/2019 4:35
QA-Cooler2-5April,Dev Site,Double,0,21.08,0008-0509,2/3/2019 4:34
QA-Cooler1-5April,Dev Site,Double,0,20.99,573,2/3/2019 4:32
QA-Cooler2-5April,Dev Site,Double,0,21.37,0008-0486,2/3/2019 4:31
QA-Cooler3-5April,Dev Site,Double,0,21.29,80152,2/3/2019 4:28
Cake Shop,QA-site1,Double,0,21.25,0008-0673,2/3/2019 4:26
Test Cooler 3x,Dev Site,Single,0,18.72,0008-0354,2/3/2019 4:20
QA-Cooler1-5April,Dev Site,Double,0,21.39,0008-0549,2/3/2019 4:05
QA-Cooler2-5April,Dev Site,Double,0,21.05,0008-0509,2/3/2019 4:04
QA-Cooler1-5April,Dev Site,Double,0,20.97,573,2/3/2019 4:02
QA-Cooler2-5April,Dev Site,Double,0,21.34,0008-0486,2/3/2019 4:01
QA-Cooler3-5April,Dev Site,Double,0,21.24,80152,2/3/2019 3:58
Cake Shop,QA-site1,Double,0,21.25,0008-0673,2/3/2019 3:56
Test Cooler 3x,Dev Site,Single,0,18.81,0008-0354,2/3/2019 3:50
QA-Cooler1-5April,Dev Site,Double,0,21.42,0008-0549,2/3/2019 3:36
QA-Cooler2-5April,Dev Site,Double,0,21.07,0008-0509,2/3/2019 3:34
QA-Cooler1-5April,Dev Site,Double,0,20.94,573,2/3/2019 3:32
QA-Cooler2-5April,Dev Site,Double,0,21.33,0008-0486,2/3/2019 3:31
QA-Cooler3-5April,Dev Site,Double,0,21.16,80152,2/3/2019 3:28
Cake Shop,QA-site1,Double,0,21.28,0008-0673,2/3/2019 3:26
Test Cooler 3x,Dev Site,Single,0,18.92,0008-0354,2/3/2019 3:20
QA-Cooler1-5April,Dev Site,Double,0,21.45,0008-0549,2/3/2019 3:05
QA-Cooler2-5April,Dev Site,Double,0,21.14,0008-0509,2/3/2019 3:04
QA-Cooler1-5April,Dev Site,Double,0,20.99,573,2/3/2019 3:02
QA-Cooler2-5April,Dev Site,Double,0,21.45,0008-0486,2/3/2019 3:01
QA-Cooler3-5April,Dev Site,Double,0,21.3,80152,2/3/2019 2:58
Cake Shop,QA-site1,Double,0,21.31,0008-0673,2/3/2019 2:56
Test Cooler 3x,Dev Site,Single,0,19.02,0008-0354,2/3/2019 2:50
QA-Cooler1-5April,Dev Site,Double,0,21.49,0008-0549,2/3/2019 2:35
QA-Cooler2-5April,Dev Site,Double,0,21.2,0008-0509,2/3/2019 2:34
QA-Cooler1-5April,Dev Site,Double,0,21.07,573,2/3/2019 2:32
QA-Cooler2-5April,Dev Site,Double,0,21.49,0008-0486,2/3/2019 2:31
QA-Cooler3-5April,Dev Site,Double,0,21.31,80152,2/3/2019 2:28
Cake Shop,QA-site1,Double,0,21.34,0008-0673,2/3/2019 2:26
Test Cooler 3x,Dev Site,Single,0,19.13,0008-0354,2/3/2019 2:20
QA-Cooler1-5April,Dev Site,Double,0,21.51,0008-0549,2/3/2019 2:05
QA-Cooler2-5April,Dev Site,Double,0,21.25,0008-0509,2/3/2019 2:04
QA-Cooler1-5April,Dev Site,Double,0,21.14,573,2/3/2019 2:02
QA-Cooler2-5April,Dev Site,Double,0,21.55,0008-0486,2/3/2019 2:01
QA-Cooler3-5April,Dev Site,Double,0,21.45,80152,2/3/2019 1:58
Cake Shop,QA-site1,Double,0,21.36,0008-0673,2/3/2019 1:56
Test Cooler 3x,Dev Site,Single,0,19.25,0008-0354,2/3/2019 1:50
QA-Cooler1-5April,Dev Site,Double,0,21.53,0008-0549,2/3/2019 1:36
QA-Cooler2-5April,Dev Site,Double,0,21.28,0008-0509,2/3/2019 1:34
QA-Cooler1-5April,Dev Site,Double,0,21.2,573,2/3/2019 1:32
QA-Cooler2-5April,Dev Site,Double,0,21.56,0008-0486,2/3/2019 1:31
QA-Cooler3-5April,Dev Site,Double,0,21.46,80152,2/3/2019 1:28
Cake Shop,QA-site1,Double,0,21.36,0008-0673,2/3/2019 1:26
Test Cooler 3x,Dev Site,Single,0,19.38,0008-0354,2/3/2019 1:20
QA-Cooler1-5April,Dev Site,Double,0,21.49,0008-0549,2/3/2019 1:06
QA-Cooler2-5April,Dev Site,Double,0,21.28,0008-0509,2/3/2019 1:04
QA-Cooler1-5April,Dev Site,Double,0,21.18,573,2/3/2019 1:02
QA-Cooler2-5April,Dev Site,Double,0,21.55,0008-0486,2/3/2019 1:01
QA-Cooler3-5April,Dev Site,Double,0,21.45,80152,2/3/2019 0:58
Cake Shop,QA-site1,Double,0,21.34,0008-0673,2/3/2019 0:56
Test Cooler 3x,Dev Site,Single,0,19.5,0008-0354,2/3/2019 0:50
QA-Cooler1-5April,Dev Site,Double,0,21.54,0008-0549,2/3/2019 0:36
QA-Cooler2-5April,Dev Site,Double,0,21.26,0008-0509,2/3/2019 0:34
QA-Cooler1-5April,Dev Site,Double,0,21.2,573,2/3/2019 0:32
QA-Cooler2-5April,Dev Site,Double,0,21.55,0008-0486,2/3/2019 0:31
QA-Cooler3-5April,Dev Site,Double,0,21.45,80152,2/3/2019 0:28
Cake Shop,QA-site1,Double,0,21.36,0008-0673,2/3/2019 0:26
Test Cooler 3x,Dev Site,Single,0,19.66,0008-0354,2/3/2019 0:20
QA-Cooler1-5April,Dev Site,Double,0,21.53,0008-0549,2/3/2019 0:06
QA-Cooler2-5April,Dev Site,Double,0,21.28,0008-0509,2/3/2019 0:04
QA-Cooler1-5April,Dev Site,Double,0,21.2,573,2/3/2019 0:02
QA-Cooler2-5April,Dev Site,Double,0,21.55,0008-0486,2/3/2019 0:01
QA-Cooler3-5April,Dev Site,Double,0,21.46,80152,2/2/2019 23:58
Cake Shop,QA-site1,Double,0,21.36,0008-0673,2/2/2019 23:56
Test Cooler 3x,Dev Site,Single,0,19.81,0008-0354,2/2/2019 23:50
QA-Cooler1-5April,Dev Site,Double,0,21.51,0008-0549,2/2/2019 23:36
QA-Cooler2-5April,Dev Site,Double,0,21.26,0008-0509,2/2/2019 23:34
QA-Cooler1-5April,Dev Site,Double,0,21.18,573,2/2/2019 23:32
QA-Cooler2-5April,Dev Site,Double,0,21.53,0008-0486,2/2/2019 23:31
QA-Cooler3-5April,Dev Site,Double,0,21.45,80152,2/2/2019 23:28
Cake Shop,QA-site1,Double,0,21.34,0008-0673,2/2/2019 23:26
Test Cooler 3x,Dev Site,Single,0,19.94,0008-0354,2/2/2019 23:20
QA-Cooler1-5April,Dev Site,Double,0,21.51,0008-0549,2/2/2019 23:06
QA-Cooler2-5April,Dev Site,Double,0,21.25,0008-0509,2/2/2019 23:04
QA-Cooler1-5April,Dev Site,Double,0,21.18,573,2/2/2019 23:02
QA-Cooler2-5April,Dev Site,Double,0,21.53,0008-0486,2/2/2019 23:01
QA-Cooler3-5April,Dev Site,Double,0,21.45,80152,2/2/2019 22:58
Cake Shop,QA-site1,Double,0,21.34,0008-0673,2/2/2019 22:56
Test Cooler 3x,Dev Site,Single,0,20.04,0008-0354,2/2/2019 22:50
QA-Cooler1-5April,Dev Site,Double,0,21.53,0008-0549,2/2/2019 22:36
QA-Cooler2-5April,Dev Site,Double,0,21.28,0008-0509,2/2/2019 22:34
QA-Cooler1-5April,Dev Site,Double,0,21.2,573,2/2/2019 22:32
QA-Cooler2-5April,Dev Site,Double,0,21.53,0008-0486,2/2/2019 22:31
QA-Cooler3-5April,Dev Site,Double,0,21.46,80152,2/2/2019 22:28
Cake Shop,QA-site1,Double,0,21.36,0008-0673,2/2/2019 22:26
Test Cooler 3x,Dev Site,Single,0,20.11,0008-0354,2/2/2019 22:20
QA-Cooler1-5April,Dev Site,Double,0,21.53,0008-0549,2/2/2019 22:06
QA-Cooler2-5April,Dev Site,Double,0,21.25,0008-0509,2/2/2019 22:04
QA-Cooler1-5April,Dev Site,Double,0,21.18,573,2/2/2019 22:02
QA-Cooler2-5April,Dev Site,Double,0,21.52,0008-0486,2/2/2019 22:01
QA-Cooler3-5April,Dev Site,Double,0,21.45,80152,2/2/2019 21:58
Cake Shop,QA-site1,Double,0,21.34,0008-0673,2/2/2019 21:56
Test Cooler 3x,Dev Site,Single,0,20.15,0008-0354,2/2/2019 21:50
QA-Cooler1-5April,Dev Site,Double,0,21.53,0008-0549,2/2/2019 21:36
QA-Cooler2-5April,Dev Site,Double,0,21.25,0008-0509,2/2/2019 21:34
QA-Cooler1-5April,Dev Site,Double,0,21.18,573,2/2/2019 21:32
QA-Cooler2-5April,Dev Site,Double,0,21.52,0008-0486,2/2/2019 21:31
QA-Cooler3-5April,Dev Site,Double,0,21.46,80152,2/2/2019 21:28
Cake Shop,QA-site1,Double,0,21.33,0008-0673,2/2/2019 21:26
Test Cooler 3x,Dev Site,Single,0,20.2,0008-0354,2/2/2019 21:20
QA-Cooler1-5April,Dev Site,Double,0,21.53,0008-0549,2/2/2019 21:06
QA-Cooler2-5April,Dev Site,Double,0,21.25,0008-0509,2/2/2019 21:04
QA-Cooler1-5April,Dev Site,Double,0,21.18,573,2/2/2019 21:02
QA-Cooler2-5April,Dev Site,Double,0,21.49,0008-0486,2/2/2019 21:01
QA-Cooler3-5April,Dev Site,Double,0,21.45,80152,2/2/2019 20:58
Cake Shop,QA-site1,Double,0,21.33,0008-0673,2/2/2019 20:56
Test Cooler 3x,Dev Site,Single,0,20.17,0008-0354,2/2/2019 20:50
QA-Cooler1-5April,Dev Site,Double,0,21.49,0008-0549,2/2/2019 20:36
QA-Cooler2-5April,Dev Site,Double,0,21.22,0008-0509,2/2/2019 20:34
QA-Cooler1-5April,Dev Site,Double,0,21.15,573,2/2/2019 20:32
QA-Cooler2-5April,Dev Site,Double,0,21.46,0008-0486,2/2/2019 20:31
QA-Cooler3-5April,Dev Site,Double,0,21.42,80152,2/2/2019 20:28
Cake Shop,QA-site1,Double,0,21.31,0008-0673,2/2/2019 20:26
Test Cooler 3x,Dev Site,Single,0,20.17,0008-0354,2/2/2019 20:20
QA-Cooler1-5April,Dev Site,Double,0,21.51,0008-0549,2/2/2019 20:06
QA-Cooler2-5April,Dev Site,Double,0,21.22,0008-0509,2/2/2019 20:04
QA-Cooler1-5April,Dev Site,Double,0,21.17,573,2/2/2019 20:02
QA-Cooler2-5April,Dev Site,Double,0,21.45,0008-0486,2/2/2019 20:01
QA-Cooler3-5April,Dev Site,Double,0,21.44,80152,2/2/2019 19:58
Cake Shop,QA-site1,Double,0,21.3,0008-0673,2/2/2019 19:56
Test Cooler 3x,Dev Site,Single,0,20.14,0008-0354,2/2/2019 19:50
QA-Cooler1-5April,Dev Site,Double,0,21.46,0008-0549,2/2/2019 19:36
QA-Cooler2-5April,Dev Site,Double,0,21.18,0008-0509,2/2/2019 19:34
QA-Cooler1-5April,Dev Site,Double,0,21.15,573,2/2/2019 19:32
QA-Cooler2-5April,Dev Site,Double,0,21.4,0008-0486,2/2/2019 19:31
QA-Cooler3-5April,Dev Site,Double,0,21.42,80152,2/2/2019 19:28
Cake Shop,QA-site1,Double,0,21.26,0008-0673,2/2/2019 19:26
Test Cooler 3x,Dev Site,Single,0,20.15,0008-0354,2/2/2019 19:20
QA-Cooler1-5April,Dev Site,Double,0,21.45,0008-0549,2/2/2019 19:06
QA-Cooler2-5April,Dev Site,Double,0,21.2,0008-0509,2/2/2019 19:04
QA-Cooler1-5April,Dev Site,Double,0,21.17,573,2/2/2019 19:02
QA-Cooler2-5April,Dev Site,Double,0,21.38,0008-0486,2/2/2019 19:01
QA-Cooler3-5April,Dev Site,Double,0,21.44,80152,2/2/2019 18:58
Cake Shop,QA-site1,Double,0,21.25,0008-0673,2/2/2019 18:56
Test Cooler 3x,Dev Site,Single,0,20.2,0008-0354,2/2/2019 18:50
QA-Cooler1-5April,Dev Site,Double,0,21.36,0008-0549,2/2/2019 18:36
QA-Cooler2-5April,Dev Site,Double,0,21.25,0008-0509,2/2/2019 18:34
QA-Cooler1-5April,Dev Site,Double,0,21.2,573,2/2/2019 18:32
QA-Cooler2-5April,Dev Site,Double,0,21.4,0008-0486,2/2/2019 18:31
QA-Cooler3-5April,Dev Site,Double,0,21.45,80152,2/2/2019 18:28
Cake Shop,QA-site1,Double,0,21.22,0008-0673,2/2/2019 18:26
Test Cooler 3x,Dev Site,Single,0,20.23,0008-0354,2/2/2019 18:20
QA-Cooler1-5April,Dev Site,Double,0,21.38,0008-0549,2/2/2019 18:06
QA-Cooler2-5April,Dev Site,Double,0,21.32,0008-0509,2/2/2019 18:04
QA-Cooler1-5April,Dev Site,Double,0,21.26,573,2/2/2019 18:02
QA-Cooler2-5April,Dev Site,Double,0,21.48,0008-0486,2/2/2019 18:01
QA-Cooler3-5April,Dev Site,Double,0,21.53,80152,2/2/2019 17:58
Cake Shop,QA-site1,Double,0,21.26,0008-0673,2/2/2019 17:56
Test Cooler 3x,Dev Site,Single,0,20.22,0008-0354,2/2/2019 17:50
QA-Cooler1-5April,Dev Site,Double,0,21.44,0008-0549,2/2/2019 17:36
QA-Cooler2-5April,Dev Site,Double,0,21.43,0008-0509,2/2/2019 17:34
QA-Cooler1-5April,Dev Site,Double,0,21.37,573,2/2/2019 17:32
QA-Cooler2-5April,Dev Site,Double,0,21.58,0008-0486,2/2/2019 17:31
QA-Cooler3-5April,Dev Site,Double,0,21.61,80152,2/2/2019 17:28
Cake Shop,QA-site1,Double,0,21.3,0008-0673,2/2/2019 17:26
Test Cooler 3x,Dev Site,Single,0,20.27,0008-0354,2/2/2019 17:20
QA-Cooler1-5April,Dev Site,Double,0,21.53,0008-0549,2/2/2019 17:06
QA-Cooler2-5April,Dev Site,Double,0,21.56,0008-0509,2/2/2019 17:04
QA-Cooler1-5April,Dev Site,Double,0,21.5,573,2/2/2019 17:02
QA-Cooler2-5April,Dev Site,Double,0,21.73,0008-0486,2/2/2019 17:01
QA-Cooler3-5April,Dev Site,Double,0,21.76,80152,2/2/2019 16:58
Cake Shop,QA-site1,Double,0,21.34,0008-0673,2/2/2019 16:56
QA-Cooler1-5April,Dev Site,Double,0,21.63,0008-0549,2/2/2019 16:36
QA-Cooler2-5April,Dev Site,Double,0,21.71,0008-0509,2/2/2019 16:34
QA-Cooler1-5April,Dev Site,Double,0,21.68,573,2/2/2019 16:32
QA-Cooler2-5April,Dev Site,Double,0,21.88,0008-0486,2/2/2019 16:31
QA-Cooler3-5April,Dev Site,Double,0,21.94,80152,2/2/2019 16:28
Cake Shop,QA-site1,Double,0,21.38,0008-0673,2/2/2019 16:26
Test Cooler 3x,Dev Site,Single,0,20.23,0008-0354,2/2/2019 16:20
QA-Cooler1-5April,Dev Site,Double,0,21.72,0008-0549,2/2/2019 16:06
QA-Cooler2-5April,Dev Site,Double,0,21.87,0008-0509,2/2/2019 16:04
QA-Cooler1-5April,Dev Site,Double,0,21.93,573,2/2/2019 16:02
QA-Cooler2-5April,Dev Site,Double,0,22.04,0008-0486,2/2/2019 16:01
QA-Cooler3-5April,Dev Site,Double,0,22.33,80152,2/2/2019 15:58
Cake Shop,QA-site1,Double,0,21.4,0008-0673,2/2/2019 15:56
Test Cooler 3x,Dev Site,Single,0,19.99,0008-0354,2/2/2019 15:50
QA-Cooler1-5April,Dev Site,Double,0,21.75,0008-0549,2/2/2019 15:36
QA-Cooler2-5April,Dev Site,Double,0,21.93,0008-0509,2/2/2019 15:34
QA-Cooler1-5April,Dev Site,Double,0,22.08,573,2/2/2019 15:32
QA-Cooler2-5April,Dev Site,Double,0,22.09,0008-0486,2/2/2019 15:31
QA-Cooler3-5April,Dev Site,Double,7,22.48,80152,2/2/2019 15:28
Cake Shop,QA-site1,Double,0,21.4,0008-0673,2/2/2019 15:26
Test Cooler 3x,Dev Site,Single,0,19.9,0008-0354,2/2/2019 15:20
QA-Cooler1-5April,Dev Site,Double,0,21.73,0008-0549,2/2/2019 15:06
QA-Cooler2-5April,Dev Site,Double,0,21.93,0008-0509,2/2/2019 15:04
QA-Cooler1-5April,Dev Site,Double,0,22.11,573,2/2/2019 15:02
QA-Cooler2-5April,Dev Site,Double,0,22.09,0008-0486,2/2/2019 15:01
QA-Cooler3-5April,Dev Site,Double,10,22.48,80152,2/2/2019 14:58
Cake Shop,QA-site1,Double,0,21.37,0008-0673,2/2/2019 14:56
Test Cooler 3x,Dev Site,Single,0,19.81,0008-0354,2/2/2019 14:50
QA-Cooler1-5April,Dev Site,Double,0,21.72,0008-0549,2/2/2019 14:36
QA-Cooler2-5April,Dev Site,Double,0,21.93,0008-0509,2/2/2019 14:34
QA-Cooler1-5April,Dev Site,Double,0,22.11,573,2/2/2019 14:32
QA-Cooler2-5April,Dev Site,Double,0,22.09,0008-0486,2/2/2019 14:31
QA-Cooler3-5April,Dev Site,Double,12,22.49,80152,2/2/2019 14:28
Cake Shop,QA-site1,Double,0,21.38,0008-0673,2/2/2019 14:26
Test Cooler 3x,Dev Site,Single,0,19.47,0008-0354,2/2/2019 14:20
QA-Cooler1-5April,Dev Site,Double,1,21.73,0008-0549,2/2/2019 14:06
QA-Cooler2-5April,Dev Site,Double,0,21.92,0008-0509,2/2/2019 14:04
QA-Cooler1-5April,Dev Site,Double,0,22.09,573,2/2/2019 14:02
QA-Cooler2-5April,Dev Site,Double,0,22.05,0008-0486,2/2/2019 14:01
QA-Cooler3-5April,Dev Site,Double,15,22.44,80152,2/2/2019 13:58
Cake Shop,QA-site1,Double,0,21.34,0008-0673,2/2/2019 13:56
Test Cooler 3x,Dev Site,Single,0,18.88,0008-0354,2/2/2019 13:50
QA-Cooler1-5April,Dev Site,Double,2,21.73,0008-0549,2/2/2019 13:36
QA-Cooler2-5April,Dev Site,Double,0,21.86,0008-0509,2/2/2019 13:34
QA-Cooler1-5April,Dev Site,Double,0,22.09,573,2/2/2019 13:32
QA-Cooler2-5April,Dev Site,Double,0,22.01,0008-0486,2/2/2019 13:31
QA-Cooler3-5April,Dev Site,Double,17,22.51,80152,2/2/2019 13:28
Cake Shop,QA-site1,Double,0,21.3,0008-0673,2/2/2019 13:26
Test Cooler 3x,Dev Site,Single,0,18.39,0008-0354,2/2/2019 13:20
QA-Cooler1-5April,Dev Site,Double,2,21.69,0008-0549,2/2/2019 13:06
QA-Cooler2-5April,Dev Site,Double,0,21.77,0008-0509,2/2/2019 13:04
QA-Cooler1-5April,Dev Site,Double,0,22.01,573,2/2/2019 13:02
QA-Cooler2-5April,Dev Site,Double,0,21.91,0008-0486,2/2/2019 13:01
QA-Cooler3-5April,Dev Site,Double,20,22.38,80152,2/2/2019 12:58
Cake Shop,QA-site1,Double,0,21.23,0008-0673,2/2/2019 12:56
Test Cooler 3x,Dev Site,Single,0,17.97,0008-0354,2/2/2019 12:50
QA-Cooler1-5April,Dev Site,Double,3,21.69,0008-0549,2/2/2019 12:36
QA-Cooler2-5April,Dev Site,Double,0,21.63,0008-0509,2/2/2019 12:34
QA-Cooler1-5April,Dev Site,Double,0,21.89,573,2/2/2019 12:32
QA-Cooler2-5April,Dev Site,Double,0,21.79,0008-0486,2/2/2019 12:31
QA-Cooler3-5April,Dev Site,Double,20,22.21,80152,2/2/2019 12:28
Cake Shop,QA-site1,Double,0,21.19,0008-0673,2/2/2019 12:26
Test Cooler 3x,Dev Site,Single,0,17.6,0008-0354,2/2/2019 12:20
QA-Cooler1-5April,Dev Site,Double,2,21.57,0008-0549,2/2/2019 12:06
QA-Cooler2-5April,Dev Site,Double,0,21.45,0008-0509,2/2/2019 12:04
QA-Cooler1-5April,Dev Site,Double,0,21.7,573,2/2/2019 12:02
QA-Cooler2-5April,Dev Site,Double,0,21.61,0008-0486,2/2/2019 12:01
QA-Cooler3-5April,Dev Site,Double,20,22.08,80152,2/2/2019 11:58
Cake Shop,QA-site1,Double,0,21.08,0008-0673,2/2/2019 11:56
Test Cooler 3x,Dev Site,Single,0,17.44,0008-0354,2/2/2019 11:50
QA-Cooler1-5April,Dev Site,Double,2,21.44,0008-0549,2/2/2019 11:36
QA-Cooler2-5April,Dev Site,Double,0,21.22,0008-0509,2/2/2019 11:34
QA-Cooler1-5April,Dev Site,Double,0,21.44,573,2/2/2019 11:32
QA-Cooler2-5April,Dev Site,Double,0,21.4,0008-0486,2/2/2019 11:31
QA-Cooler3-5April,Dev Site,Double,20,21.76,80152,2/2/2019 11:28
Cake Shop,QA-site1,Double,0,20.94,0008-0673,2/2/2019 11:26
